priority,score,path,title,verticals,workflow_roles,has_howto,has_actions,has_report_capability,howto_matches,action_matches,report_matches,pain_matches,button_count,link_count,input_count
CRITICAL,100,html/tsm-candidate-readiness-v2.html,TSM · Employee Readiness & Retention System,"healthcare, bpo, insurance, legal, logistics, finance, finops, tax","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",True,True,True,"workflow, guide, instructions, next step, steps","import, analysis, run, execute, submit, review, approve, reject, assign, escalate, resolve, generate, export, download, report, presentation, send, create, open, continue, start","report, export, download, pdf, csv, presentation, deck, summary, executive, brief, letter, package","risk, leak, loss, exposure, exception, denial, compliance, overdue, delay, cost, revenue, waste, error, anomaly, failure, sla, audit, missing, unresolved, recovery, opportunity",22,0,18
CRITICAL,100,html/tsm-career-os-guide.html,TSM Career OS — User Guide,"healthcare, finops","EXECUTIVE / OUTCOME, REPORT / DELIVERY, AI / COPILOT, INTAKE / DATA ENTRY",True,True,True,"how to, how-to, getting started, workflow, user guide, guide, steps","import, analyze, analysis, run, execute, submit, review, generate, export, report, open, launch, start","report, export, excel, summary, executive, brief, proposal, letter","risk, leak, loss, exposure, denial, compliance, bottleneck, delay, revenue, waste, error, failure, audit, recovery",0,17,0
CRITICAL,100,html/tsm-career-training-platform.html,TSM Career Training Platform · Decision Intelligence Academy,"healthcare, construction, bpo, mortgage, real estate, insurance, legal, logistics","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, AI / COPILOT, INTAKE / DATA ENTRY",True,True,True,"how to, how-to, start here, workflow, guide, quick start, next step, steps","upload, import, analysis, run, execute, submit, review, approve, assign, escalate, resolve, generate, export, download, report, presentation, send, save, create, open, continue, start","report, export, download, pdf, excel, presentation, deck, summary, executive, snapshot, brief, letter, package","risk, exposure, exception, denial, compliance, bottleneck, cost, revenue, waste, error, anomaly, failure, sla, audit",100,98,100
CRITICAL,100,html/tsm-consultz-portfolio.html,TSM Consultz LLC | Latorrey Whitehead — Chief Solutions Architect,"healthcare, construction, bpo, mortgage, real estate, insurance, legal, finops","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",True,True,True,"workflow, guide, steps","upload, import, analyze, analysis, run, execute, review, assign, generate, export, download, report, send, save, create, launch, start","report, export, download, pdf, csv, xlsx, summary, executive, snapshot, brief, letter","risk, exposure, denial, compliance, overdue, bottleneck, revenue, error, failure, sla, audit, missing",9,13,3
CRITICAL,100,html/tsm-doc-search-multi.html,TSM Document Search · FinOps · Insurance · Construction · BPO,"healthcare, construction, bpo, mortgage, real estate, insurance, legal, schools","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, AI / COPILOT, INTAKE / DATA ENTRY",True,True,True,"how to, workflow, guide, next step, steps","upload, import, analysis, run, execute, submit, review, approve, reject, assign, escalate, resolve, generate, export, download, report, send, save, create, open, launch, continue, start","report, export, download, pdf, csv, xlsx, summary, executive, snapshot, brief, proposal, letter, package","risk, leak, loss, exposure, exception, denial, compliance, delay, cost, revenue, error, anomaly, failure, sla, audit, unresolved, recovery, opportunity",45,6,9
CRITICAL,100,html/tsm-how-to-guide.html,TSM · How To Use the War Room Suite,"healthcare, construction, bpo, real estate, insurance, legal, finops, tax","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, AI / COPILOT, INTAKE / DATA ENTRY",True,True,True,"how to, getting started, workflow, guide, instructions, what to do, next step, steps","upload, import, analyze, analysis, run, execute, submit, review, approve, assign, escalate, resolve, generate, export, download, report, send, save, open, start","report, export, download, summary, executive, brief, letter","risk, exposure, denial, compliance, overdue, delay, cost, revenue, error, anomaly, sla, audit, missing, recovery, opportunity",7,11,0
CRITICAL,100,html/tsm-insurance/az-ins.html,AZ Insurance Command · NPN 18818059,"healthcare, bpo, mortgage, insurance, legal, tax, itops, noc","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, AI / COPILOT, INTAKE / DATA ENTRY",True,True,True,"how to, getting started, workflow, guide, steps","upload, import, analyze, analysis, run, review, approve, assign, escalate, resolve, generate, export, download, report, presentation, send, save, create, open, launch, start","report, export, download, pdf, presentation, summary, executive, brief, letter, package","risk, loss, exposure, exception, denial, compliance, backlog, delay, cost, revenue, sla, audit, missing, unresolved, recovery",31,2,18
CRITICAL,100,html/tsm-insurance/ins-hub1.html,TSM Insurance Command Hub,"healthcare, insurance, legal, property, approval","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",True,True,True,"workflow, guide, next step, steps","import, analyze, analysis, run, submit, review, approve, assign, escalate, resolve, generate, presentation, create, continue, start","excel, presentation, summary, executive, brief, letter, package","risk, loss, denial, compliance, delay, revenue, error, sla, missing",34,7,10
CRITICAL,100,html/tsm-insurance/ins-intel.html,TSM · Insurance Intelligence Hub,"construction, insurance, itops","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, AI / COPILOT, INTAKE / DATA ENTRY",True,True,True,"how to, how-to, workflow, guide, steps","analyze, analysis, run, submit, review, assign, escalate, generate, export, report, presentation, save, create, open, launch, start","report, export, presentation, deck, summary, executive, snapshot, letter, package","risk, loss, exposure, compliance, delay, anomaly, sla, audit, missing",3,5,0
CRITICAL,100,html/tsm-insurance/insurance-claims-pro.html,TSM Insurance Operations Academy · Claims Lab,"healthcare, construction, insurance, legal, tax, supplier, vendor, approval","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, AI / COPILOT, INTAKE / DATA ENTRY",True,True,True,"workflow, guide, next step, steps","upload, import, analyze, analysis, run, submit, review, approve, reject, assign, escalate, resolve, generate, export, download, report, send, save, create, open, launch, continue, start","report, export, download, pdf, csv, xlsx, excel, summary, executive, brief, letter, package","risk, loss, exposure, exception, denial, compliance, delay, cost, revenue, waste, error, failure, sla, audit, missing, unresolved, recovery",65,11,4
CRITICAL,100,html/tsm-job-prep.html,TSM Career OS — Healthcare Ops Simulator,"healthcare, finops, tax, approval","EXECUTIVE / OUTCOME, REPORT / DELIVERY, AI / COPILOT, INTAKE / DATA ENTRY",True,True,True,"how to, workflow, steps","upload, analyze, analysis, run, execute, submit, review, approve, reject, assign, generate, export, report, presentation, save, create, open","report, export, excel, presentation, deck, summary, executive, brief, letter","risk, loss, exposure, denial, compliance, backlog, bottleneck, delay, cost, revenue, waste, error, failure, sla, audit, missing, recovery, opportunity",40,0,1
CRITICAL,100,html/tsm-job-prep1.html,TSM Career OS — Healthcare Ops Simulator,"healthcare, finops, approval","EXECUTIVE / OUTCOME, REPORT / DELIVERY, AI / COPILOT, INTAKE / DATA ENTRY",True,True,True,"how to, workflow, steps","upload, analyze, analysis, run, execute, submit, review, approve, reject, assign, generate, export, report, presentation, save, create, open","report, export, excel, presentation, deck, summary, executive, brief, letter","risk, loss, exposure, denial, compliance, backlog, bottleneck, delay, cost, revenue, waste, error, failure, sla, audit, missing, recovery, opportunity",40,0,1
CRITICAL,100,html/war-rooms/construct-war/construction-war-room.html,TSM Construction War Room,"healthcare, construction, insurance, legal, logistics, finance, finops, tax","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",True,True,True,"how to, how-to, workflow, guide, instructions, steps","upload, import, analyze, analysis, run, submit, review, approve, reject, assign, escalate, resolve, generate, export, download, report, presentation, save, create, open, launch, start","report, export, download, presentation, summary, executive, snapshot, brief, proposal, letter, package","risk, exposure, compliance, delay, cost, revenue, error, anomaly, failure, sla, audit, missing, unresolved",50,3,3
CRITICAL,100,html/war-rooms/insure-war/insurance-strategist.html,Insurance Strategist · TSM,"healthcare, real estate, insurance, legal, finops, approval","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",True,True,True,"workflow, guide, instructions, steps","analyze, analysis, run, submit, review, approve, assign, escalate, resolve, generate, export, download, report, send, save, create, open, start","report, export, download, summary, executive, snapshot, brief, letter, package","risk, loss, exposure, denial, compliance, cost, revenue, error, anomaly, sla, audit, missing, recovery, opportunity",11,0,1
CRITICAL,100,html/war-rooms/insure-war/insurance-war-room.html,Insurance War Room · TSM,"healthcare, insurance, legal, supplier, approval","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",True,True,True,"how to, how-to, workflow, guide, instructions, steps","upload, analysis, run, submit, review, assign, escalate, resolve, generate, export, download, report, presentation, save, create, open, launch, continue, start","report, export, download, pdf, presentation, summary, executive, snapshot, brief, letter, package","risk, loss, exposure, exception, denial, compliance, overdue, cost, revenue, error, anomaly, failure, sla, audit, missing, recovery, opportunity",44,4,3
CRITICAL,100,html/war-rooms/legal-war/legal-war-room.html,Legal War Room · TSM Legal-Pro,"healthcare, bpo, insurance, legal, logistics, finance, vendor","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",True,True,True,"how to, how-to, workflow, guide, instructions, what to do, next step, steps","import, analyze, analysis, run, execute, review, approve, assign, escalate, resolve, generate, export, download, report, create, open, launch, start","report, export, download, pdf, csv, summary, executive, snapshot, brief, letter, package","risk, exposure, denial, compliance, cost, revenue, error, anomaly, failure, sla, audit, missing, recovery",39,3,3
CRITICAL,100,html/war-rooms/re-war/re-exec-portal.html,TSM · RE EXEC PORTAL,"healthcare, construction, bpo, mortgage, real estate, insurance, legal, finops","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, AI / COPILOT, INTAKE / DATA ENTRY",True,True,True,"guide, instructions, steps","upload, import, analyze, analysis, run, execute, review, approve, assign, escalate, resolve, generate, export, download, report, save, create, open, launch, start","report, export, download, csv, summary, executive, snapshot, brief, letter, package","risk, loss, exposure, exception, compliance, cost, revenue, error, anomaly, sla, audit, missing, recovery",13,12,0
CRITICAL,100,html/war-rooms/re-war/re-strategist.html,TSM // RE STRATEGIST,"mortgage, real estate, property","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, AI / COPILOT, INTAKE / DATA ENTRY",True,True,True,"workflow, guide, steps","import, analyze, analysis, run, review, assign, escalate, resolve, generate, export, download, report, save, create, open, launch, continue, start","report, export, download, summary, executive, brief, letter","risk, leak, loss, exposure, compliance, revenue, error, failure, sla, missing, recovery",13,3,1
CRITICAL,100,html/war-rooms/re-war/re-war-room.html,TSM // RE WAR ROOM,"construction, bpo, mortgage, real estate, insurance, legal, finance, finops","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, AI / COPILOT, INTAKE / DATA ENTRY",True,True,True,"how to, how-to, workflow, guide, instructions, next step, steps","upload, import, analyze, analysis, run, review, approve, assign, escalate, resolve, generate, export, download, report, send, save, create, open, launch, continue, start","report, export, download, pdf, summary, executive, brief, letter, package","risk, loss, exposure, denial, compliance, backlog, bottleneck, delay, cost, revenue, error, anomaly, failure, sla, audit, missing, unresolved",43,6,12
CRITICAL,100,html/war-rooms/schools-command/schools-command.html,TSM School Command Center,"healthcare, construction, mortgage, legal, schools, finance, tax, itops","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, AI / COPILOT, INTAKE / DATA ENTRY",True,True,True,"how to, workflow, user guide, guide, next step, steps","upload, analyze, analysis, run, execute, review, approve, assign, escalate, resolve, generate, export, download, report, send, save, create, open, start","report, export, download, pdf, csv, xlsx, summary, executive, snapshot, brief, letter, package","risk, exposure, exception, compliance, overdue, delay, cost, error, anomaly, failure, sla, audit, missing, recovery",100,16,5
CRITICAL,100,html/war-rooms/war-room-prep.html,TSM — War Room Pre-Presentation Checklist,"healthcare, construction, bpo, mortgage, real estate, insurance, legal, finance","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, AI / COPILOT, INTAKE / DATA ENTRY",True,True,True,"how to, how-to, start here, workflow, user guide, guide, what to do, steps","upload, import, analyze, analysis, run, execute, submit, review, approve, reject, assign, escalate, resolve, generate, export, report, presentation, save, create, open, launch, start","report, export, pdf, presentation, summary, executive, snapshot, brief, proposal, letter, package","risk, loss, exposure, exception, denial, compliance, backlog, delay, cost, revenue, error, anomaly, failure, sla, audit, missing, unresolved, recovery, opportunity",65,100,100
